koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag,ra,dec,target_planet,mission,tid,toi
15.3050693,0.0001821,-0.0001821,2459974.31761,0.011221,-0.011221,3.872,2.27,-2.27,770.0,216.467,-216.467,10.4166,0.6872333500000001,-0.6872333500000001,1197.0,340.827,,,5370.0,184.0,-184.0,3.32339,0.486817,-0.486817,4.16,0.06,-0.06,9.3309,125.645029,-19.254613,0,TESS,143526444,803.01
1.4188153,8.4e-06,-8.4e-06,2458326.243939,0.00205,-0.00205,4.5754288,0.3029696,-0.3029696,136.3471608,9.319393,-9.319393,9.43898,0.6872333500000001,-0.6872333500000001,1622.0595854,1636.0185237,,,5988.0,192.0,-192.0,4.30679,2.00394,-2.00394,1.2,0.06,-0.06,10.714,91.519783,-69.420238,0,TESS,41227743,804.01
3.8143009,4.7e-06,-4.7e-06,2458327.416979,0.00059,-0.00059,1.3793952,0.2121674,-0.2121674,457.7909152,21.996891,-21.996891,1.1147163,0.5950695,-0.5950695,577.9658451,26.3711883,,,3625.0,69.0,-69.0,4.7833,0.060185,-0.060185,0.504068,0.0149315,-0.0149315,10.1428,91.089986,-55.311538,1,TESS,260004324,704.01
3.6714717,2.36e-05,-2.36e-05,2458564.817795,0.003526,-0.003526,2.9940024,1.738889,-1.738889,1351.8684487,168.42345,-168.42345,4.6946202,4.998273,-4.998273,404.3434586,6.3171718,,,6023.2,116.0,-116.0,4.05,0.2,-0.2,1.23299,0.0548895,-0.0548895,10.5568,176.035412,-9.948864,0,TESS,144138509,729.01
3.0876297,4e-06,-4e-06,2458543.868539,0.00075,-0.00075,2.2386246,0.1153027,-0.1153027,40411.8142459,1363.5623,-1363.5623,13.9011294,0.6033183,-0.6033183,798.0423026,95.8571812,,,4105.0,171.0,-171.0,4.438,0.0852564,-0.0852564,0.69386,0.06,-0.06,14.9181,149.823667,-27.392817,1,TESS,11561667,730.01
8.1958135,2.54e-05,-2.54e-05,2460555.962026,0.001027,-0.001027,1.182,0.314,-0.314,8230.0,729.546,-729.546,13.5081,0.937334,-0.937334,643.0,28.4997,,,6496.0,123.6,-123.6,4.24,0.09,-0.09,1.45,0.07,-0.07,12.1245,312.405258,9.845677,0,TESS,399613138,7302.01
1.0115336,9.8e-06,-9.8e-06,2458597.575673,0.001535,-0.001535,1.6201453,0.2537838,-0.2537838,640.6892788,73.85662,-73.85662,2.3332033,0.4378438,-0.4378438,1385.8482225,871.7333843,,,4775.0,131.1,-131.1,4.60305,0.0852564,-0.0852564,0.789877,0.0568267,-0.0568267,11.1116,217.6092,-46.159516,1,TESS,127530399,822.02
1.3929721,2.9e-06,-2.9e-06,2458597.813432,0.000342,-0.000342,1.0799517,0.1234716,-0.1234716,1576.0776119,52.540215,-52.540215,2.9539057,1.0760398,-1.0760398,1148.7148937,411.5001611,,,4452.0,174.0,-174.0,4.49909,0.3415,-0.3415,0.729635,0.0566885,-0.0566885,10.0732,222.16547,-57.588867,1,TESS,193641523,824.01
3.1853186,4.4e-06,-4.4e-06,2458598.749132,0.000718,-0.000718,2.2396998,0.2141707,-0.2141707,4917.3378908,167.26488,-167.26488,5.422035,1.100917,-1.100917,972.7647273,211.6178316,,,4944.0,180.0,-180.0,4.50243,2.00346,-2.00346,0.781959,0.0462186,-0.0462186,12.4284,208.856746,-21.207859,1,TESS,220029715,825.01
11.5509742,7.8e-06,-7.8e-06,2460063.00836,0.000515,-0.000515,3.571,0.061,-0.061,10842.0,199.581,-199.581,11.0252,0.604944,-0.604944,763.0,56.355,,,5625.0,131.1,-131.1,4.49092,0.0852564,-0.0852564,1.06,0.06,-0.06,10.491,203.106019,-42.475273,1,TESS,243200602,826.01
5.3220505,0.0001805,-0.0001805,2460043.844612,0.000444,-0.000444,3.8815964,0.0306811,-0.0306811,6562.7794806,48.041794,-48.041794,17.1038087,0.8589254,-0.8589254,1432.5709808,995.3724127,,,6030.0,131.1,-131.1,4.09435,0.0852564,-0.0852564,1.95757,0.0975076,-0.0975076,9.47199,210.193571,-30.583608,1,TESS,271168962,828.01
1.9160221,1.4e-06,-1.4e-06,2459357.079526,0.000502,-0.000502,1.405,0.045,-0.045,2430.0,0.59901,-0.59901,10.8261,0.59309,-0.59309,1195.0,339.505,,,5623.0,187.0,-187.0,4.37483,2.0039,-2.0039,2.09,0.11,-0.11,11.7611,84.081627,-54.191199,0,TESS,350332997,832.01
1.041889,5.6e-06,-5.6e-06,2458544.120496,0.000688,-0.000688,1.2737667,0.2414362,-0.2414362,465.3854112,31.272263,-31.272263,1.389031,0.7023138,-0.7023138,1033.9227741,270.068174,,,3965.0,72.0,-72.0,4.68337,0.067569,-0.067569,0.603336,0.0177147,-0.0177147,10.1461,145.645472,-62.475886,1,TESS,362249359,833.01
2.6755521,5e-07,-5e-07,2458597.038666,9.7e-05,-9.7e-05,3.2277336,0.0137428,-0.0137428,14340.9908648,50.527294,-50.527294,16.3355194,0.8612724,-0.8612724,1548.8792954,1360.1640729,,,6783.0,202.0,-202.0,4.24271,0.49365,-0.49365,1.3441499,0.0706784,-0.0706784,10.7036,195.828164,-49.639773,1,TESS,404340025,834.01
8.5954792,3.05e-05,-3.05e-05,2459356.164023,0.001498,-0.001498,2.47,0.421,-0.421,1140.0,1.20287,-1.20287,2.64032,0.246702,-0.246702,704.0,40.8229,,,4476.0,175.0,-175.0,4.58156,0.337936,-0.337936,0.69,0.06,-0.06,8.6486,225.079883,-24.454202,1,TESS,440887364,836.01
3.8167262,1.33e-05,-1.33e-05,2459355.705342,0.001609,-0.001609,1.602,0.128,-0.128,580.0,0.490274,-0.490274,1.69257,0.158074,-0.158074,763.9863872,40.9119,,,4476.0,175.0,-175.0,4.58156,0.337936,-0.337936,0.69,0.06,-0.06,8.6486,225.079883,-24.454202,1,TESS,440887364,836.02
9.6994666,0.0051016,-0.0051016,2460160.362835,0.013765,-0.013765,15.7960068,0.9839063,-0.9839063,512.9617961,54.72791,-54.72791,9.5295926,2.9982812,-2.9982812,882.3689413,143.2589795,,,4696.0,122.0,-122.0,4.438,0.0852564,-0.0852564,4.2105899,0.06,-0.06,10.264,357.802172,-50.869862,1,TESS,201175570,7041.01
2.817627,1.16e-05,-1.16e-05,2460478.507055,0.003286,-0.003286,1.455,0.289,-0.289,868.0,76.3479,-76.3479,3.22711,0.239891,-0.239891,1185.0,327.873,,,6320.6,104.4,-104.4,4.4,0.08,-0.08,1.17,0.05,-0.05,10.4875,249.91015,20.743061,0,TESS,345724317,7042.01
4.9131459,0.0007988,-0.0007988,2460500.349484,0.001525,-0.001525,1.25,0.266,-0.266,4488.0,356.975,-356.975,7.84064,0.510564,-0.510564,825.0,76.9918,,,5999.0,154.5,-154.5,4.38,0.08,-0.08,1.12,0.05,-0.05,10.3552,272.797502,5.982054,0,TESS,18574158,7051.01
3.1290476,0.0001981,-0.0001981,2460482.92975,0.000811,-0.000811,3.409295,0.0530088,-0.0530088,13426.2063185,208.44247,-208.44247,16.9082331,0.9406207,-0.9406207,1452.6077207,1052.2389998,,,5585.0,133.753,-133.753,4.11064,0.0795005,-0.0795005,1.4505399,0.0770854,-0.0770854,11.6961,274.37327,-3.381059,1,TESS,167227214,7055.01
2.993282,0.0004857,-0.0004857,2460481.443181,0.002214,-0.002214,2.5766956,0.1304655,-0.1304655,14780.3009546,921.27045,-921.27045,21.7455581,1.7183065,-1.7183065,1681.7927473,1890.6489714,,,6343.0,111.606,-111.606,4.13783,0.0931666,-0.0931666,1.58601,0.10682,-0.10682,12.419,280.6873,5.937659,1,TESS,110178537,7056.01
0.3219233,4e-07,-4e-07,2460013.7131,0.000621,-0.000621,0.199,0.086,-0.086,204.0,1926.16,-1926.16,2.66076,0.921089,-0.921089,1296.0,469.443,,,3518.0,84.0,-84.0,4.82492,0.061282,-0.061282,0.46,0.01,-0.01,8.031941,146.121464,-45.779016,1,TESS,34068865,731.01
0.7683904,9.6e-06,-9.6e-06,2459988.468158,0.001049,-0.001049,1.0241242,0.4534768,-0.4534768,903.9933214,92.97864,-92.97864,1.1406447,1.5143634,-1.5143634,830.8904817,112.6409067,,,3329.0,72.0,-72.0,4.94957,0.423263,-0.423263,0.374139,0.0111845,-0.0111845,10.5848,154.644903,-11.717801,1,TESS,36724087,732.01
12.2534308,0.0015667,-0.0015667,2459992.612785,0.001068,-0.001068,1.369949,0.1374158,-0.1374158,3729.6347091,328.46353,-328.46353,2.2967944,0.393718,-0.393718,330.1048127,2.8062634,,,3329.0,72.0,-72.0,4.94957,0.423263,-0.423263,0.374139,0.0111845,-0.0111845,10.5848,154.644903,-11.717801,1,TESS,36724087,732.02
2.5404679,8.1e-06,-8.1e-06,2460066.437431,0.002085,-0.002085,2.154,0.326,-0.326,572.0,28.4465,-28.4465,2.15331,0.134377,-0.134377,1391.0,622.47,,,6003.0,192.0,-192.0,4.47356,0.276774,-0.276774,0.99,0.05,-0.05,9.4628,190.036564,-44.312078,1,TESS,73228647,755.01
6.7418796,1.92e-05,-1.92e-05,2458576.159251,0.001891,-0.001891,1.3710857,0.6001972,-0.6001972,450.5420649,81.49111,-81.49111,2.1138482,4.644325,-4.644325,951.6478794,193.8322952,,,6003.0,192.0,-192.0,4.47356,0.276774,-0.276774,0.986649,0.0502011,-0.0502011,9.4628,190.036564,-44.312078,1,TESS,73228647,755.02
2.7970316,6.4e-06,-6.4e-06,2460038.66554,0.001922,-0.001922,2.185,0.322,-0.322,481.0,21.2174,-21.2174,1.84303,0.116988,-0.116988,1256.0,413.894,,,5849.0,190.0,-190.0,4.5297,0.261519,-0.261519,0.9,0.05,-0.05,8.7537,159.341221,-63.655692,1,TESS,460984940,784.01
15.6477055,0.0002479,-0.0002479,2458416.495917,0.002337,-0.002337,1.336067,0.5425854,-0.5425854,1515.1689468,157.38956,-157.38956,3.2193276,4.9658775,-4.9658775,600.0409721,30.6368863,,,5107.98,125.0,-125.0,4.5443,0.2,-0.2,0.835807,0.204047,-0.204047,11.7345,71.245764,-67.98105,0,TESS,294780517,792.01
54.6616036,0.0001672,-0.0001672,2459236.957286,0.001382,-0.001382,2.388,0.143,-0.143,2020.0,1.0763,-1.0763,4.04767,0.238537,-0.238537,291.0,1.20276,,,5379.0,185.0,-185.0,4.50461,0.302612,-0.302612,0.8,0.04,-0.04,10.8578,107.133952,-68.368778,0,TESS,300013921,793.01
3.3777419,0.0003005,-0.0003005,2460480.135888,0.001185,-0.001185,2.8147435,0.0915782,-0.0915782,17290.4349881,652.76117,-652.76117,13.6239337,0.9716735,-0.9716735,1118.889104,370.3984667,,,5080.0,143.488,-143.488,4.33326,0.0891976,-0.0891976,1.0408,0.0629548,-0.0629548,12.8999,269.57207,5.761371,1,TESS,325670253,7057.01
2.4651801,7.64e-05,-7.64e-05,2460480.429067,0.000444,-0.000444,3.5668145,0.0231183,-0.0231183,11993.572763,206.59933,-206.59933,17.0861139,0.7499446,-0.7499446,1843.0045682,2726.6327607,,,6848.0,167.4,-167.4,4.25,0.09,-0.09,1.51554,0.0648392,-0.0648392,10.1154,274.743418,10.597197,1,TESS,317520667,7058.01
4.4626647,0.000359,-0.000359,2460481.357046,0.001025,-0.001025,3.0802705,0.071522,-0.071522,7983.8270519,197.9701,-197.9701,13.3934403,0.556061,-0.556061,1561.6219471,1405.4798304,,,7587.0,408.241,-408.241,4.39508,0.0913315,-0.0913315,1.3951401,0.0530453,-0.0530453,11.1323,270.444183,-2.97098,1,TESS,104866616,7059.01
2.1376682,3.37e-05,-3.37e-05,2460532.279247,0.00024,-0.00024,1.879,0.027,-0.027,8819.0,96.048,-96.048,15.7532,0.773281,-0.773281,1337.0,531.159,,,5806.0,133.6,-133.6,4.05,0.07,-0.07,1.6,0.08,-0.08,9.13055,304.538843,-1.076003,1,TESS,244089109,7061.01
2.6667526,1.27e-05,-1.27e-05,2460530.686654,0.004779,-0.004779,2.594,0.6,-0.6,190.0,16.4909,-16.4909,3.01006,0.208297,-0.208297,1630.0,1172.14,,,6173.0,126.5,-126.5,3.83,0.09,-0.09,2.18,0.1,-0.1,9.58671,279.71524,43.093727,0,TESS,383723559,7065.01
13.2341261,0.0051071,-0.0051071,2460509.503679,0.003558,-0.003558,2.3705157,0.3690949,-0.3690949,18389.5092472,2172.0933,-2172.0933,7.3853255,1.2427559,-1.2427559,510.9593066,16.1089138,,,5025.0,155.0,-155.0,4.88331,0.0852564,-0.0852564,0.548929,0.06,-0.06,13.8215,291.063681,0.746014,1,TESS,405010127,7066.01
15.3573522,0.0089502,-0.0089502,2460509.909088,0.006283,-0.006283,3.5894467,0.6059887,-0.6059887,21072.3970721,2812.5781,-2812.5781,13.3280613,2.0405557,-2.0405557,668.6491835,47.2404772,,,5462.0,124.0,-124.0,4.49258,0.0852564,-0.0852564,0.915391,0.06,-0.06,14.5293,295.287232,41.222003,1,TESS,139158696,7067.01
3.6714717,2.36e-05,-2.36e-05,2460517.615013,0.005809,-0.005809,20.5949466,0.5034784,-0.5034784,4156.2818203,223.64984,-223.64984,8.964682,0.5683987,-0.5683987,915.0643564,165.7019266,,,6181.58,118.847,-118.847,4.23853,0.0820649,-0.0820649,1.36797,0.0642663,-0.0642663,11.4605,292.627494,37.860165,1,TESS,137685450,7068.01
0.5257499,8e-07,-8e-07,2460557.747746,0.001499,-0.001499,0.864,0.242,-0.242,1028.0,139.269,-139.269,2.60517,0.258809,-0.258809,1597.0,1079.87,,,4649.0,126.3,-126.3,4.59,0.09,-0.09,0.73,0.05,-0.05,11.8096,311.477076,21.453583,0,TESS,210337597,7324.01
4.8847937,1.43e-05,-1.43e-05,2460030.757093,0.002673,-0.002673,2.51,0.473,-0.473,478.0,29.8637,-29.8637,1.94753,0.125355,-0.125355,1076.0,223.094,,,5969.0,192.0,-192.0,4.5172,0.279076,-0.279076,0.94,0.05,-0.05,8.8411,159.409318,-40.888259,1,TESS,106402532,733.01
3.5399394,1.01e-05,-1.01e-05,2460584.022933,0.002195,-0.002195,3.443,1.059,-1.059,6448.0,419.525,-419.525,8.3436,0.451895,-0.451895,1383.0,607.406,,,5234.6,9.1,-9.1,4.36,0.0852564,-0.0852564,1.13,0.03,-0.03,12.3711,315.771492,46.24188,0,TESS,273069412,7332.01
3.3815776,4.3e-06,-4.3e-06,2460557.475704,0.00046,-0.00046,3.38,0.065,-0.065,9454.0,92.5772,-92.5772,16.622,0.803489,-0.803489,1640.0,1203.68,,,6662.0,122.4,-122.4,4.09,0.09,-0.09,1.78,0.09,-0.09,11.599,308.688929,17.403658,0,TESS,75417968,7335.01
1.2392569,5.5e-06,-5.5e-06,2458570.647157,0.000702,-0.000702,1.0860452,0.1002203,-0.1002203,2917.3714571,206.24419,-206.24419,3.1811214,0.20957,-0.20957,827.9518032,111.0557954,,,3614.0,64.0,-64.0,4.81257,0.359456,-0.359456,0.507628,0.0151246,-0.0151246,12.5554,192.103738,-45.470471,1,TESS,73649615,756.01
83.8962434,0.000222,-0.000222,2459125.846913,0.011337,-0.011337,13.0330846,0.2203743,-0.2203743,1217.6723245,34.356415,-34.356415,7.2168832,0.4784698,-0.4784698,594.8141775,29.5832748,,,5823.7,76.0,-76.0,3.77,0.12,-0.12,2.04354,0.0984121,-0.0984121,9.8467,72.69401,-60.905461,1,TESS,55525572,813.01
7.21048,0.00045,-0.00045,2458359.73394,0.00711,-0.00711,2.671,0.341,-0.341,250.094,0.643423,-0.643423,3.7188,0.212937,-0.212937,930.0,124.246,,,5920.4,78.3,-78.3,3.91,0.33,-0.33,2.14,0.06,-0.06,8.9944,99.714619,-53.107598,0,TESS,255760319,814.01
11.1972769,2.56e-05,-2.56e-05,2460026.624284,0.00164,-0.00164,3.061,0.434,-0.434,1301.0,53.7906,-53.7906,2.62397,0.163711,-0.163711,672.0,33.9923,,,4953.9,107.6,-107.6,4.59,0.08,-0.08,0.76,0.04,-0.04,9.36,155.871938,-43.834925,1,TESS,102840239,815.01
734.4987702,8.04e-05,-8.04e-05,2460023.129913,0.004363,-0.004363,2.529,0.588,-0.588,1004.0,72.6296,-72.6296,2.1838,0.168773,-0.168773,483.0,9.04438,,,4953.9,107.6,-107.6,4.59,0.08,-0.08,0.76,0.04,-0.04,9.36,155.871938,-43.834925,1,TESS,102840239,815.02
1.55747,0.00022,-0.00022,2458493.44312,0.00335,-0.00335,2.714,0.128,-0.128,3127.94,258.653,-258.653,3.80336,1.12504,-1.12504,2346.0,5034.13,,,4146.6,148.6,-148.6,4.6,0.12,-0.12,0.62,0.04,-0.04,11.143,116.010481,-36.996503,0,TESS,175180796,816.01
1.10223,2.36e-05,-2.36e-05,2459126.7692,0.00227,-0.00227,2.598,0.365,-0.365,1015.0,140.5,-140.5,7.4694027,4.917793,-4.917793,5885.0,199185.0,,,8747.0,230.0,-230.0,4.08022,1.32314,-1.32314,2.23767,1.46589,-1.46589,11.3029,74.286788,-66.390334,0,TESS,30312676,817.01
3.118536,8.4e-05,-8.4e-05,2458598.072777,0.00045,-0.00045,2.043274,0.024721,-0.024721,12242.731322,140.4948,-140.4948,11.857124,0.105384,-0.105384,1194.9859664,481.9169727,,,5700.0,131.1,-131.1,4.49158,0.0852564,-0.0852564,0.95,0.06,-0.06,10.6481,214.683011,-20.275437,1,TESS,46096489,818.01
16.2546802,7.18e-05,-7.18e-05,2459301.040554,0.002404,-0.002404,4.74,0.26,-0.26,4950.0,1.90176,-1.90176,9.68176,0.544216,-0.544216,787.0,63.815,,,5846.0,131.1,-131.1,4.41665,0.0852564,-0.0852564,1.32,0.07,-0.07,11.7528,192.189568,-47.613679,1,TESS,73717937,819.01
3.752062,0.000147,-0.000147,2458599.445086,0.0006,-0.0006,3.680056,0.038559,-0.038559,9500.430305,83.71538,-83.71538,14.937131,0.135883,-0.135883,1512.7836094,1237.7366286,,,6300.0,131.1,-131.1,4.16979,0.0852564,-0.0852564,1.48,0.06,-0.06,10.4445,208.928011,-32.159712,1,TESS,111991770,820.01
13.823303,0.004073,-0.004073,2458606.784642,0.002901,-0.002901,1.365217,0.266457,-0.266457,2556.532346,396.43063,-396.43063,2.806009,0.578105,-0.578105,372.4355382,4.5470053,,,3669.0,72.0,-72.0,4.78896,0.361894,-0.361894,0.477,0.074,-0.074,11.1825,209.615851,-23.277572,0,TESS,125405602,821.01
7.1335149,2.1e-06,-2.1e-06,2458602.855939,0.000234,-0.000234,3.1376265,0.0301952,-0.0301952,18037.5300175,118.12178,-118.12178,10.478658,0.7627535,-0.7627535,722.6720336,64.4593609,,,4775.0,131.1,-131.1,4.60305,0.0852564,-0.0852564,0.789877,0.0568267,-0.0568267,11.1116,217.6092,-46.159516,1,TESS,127530399,822.01
1.996071,0.000106,-0.000106,2458325.573663,0.004267,-0.004267,5.910879,0.409116,-0.409116,352.76672,36.18996,-36.18996,1.947951,0.430095,-0.430095,1552.397488,1372.564389,,,6636.0,200.0,-200.0,4.60452,0.386891,-0.386891,0.975121,0.154384,-0.154384,10.8623,82.764859,-70.357179,0,TESS,391821647,708.01
4.7535388,2.2e-06,-2.2e-06,2458545.448428,0.000226,-0.000226,1.0905965,0.0361708,-0.0361708,225793.1060958,19436.281,-19436.281,12.1863496,55.087612,-55.087612,324.1326821,2.6086289,,,3010.0,97.0,-97.0,5.10976,0.525773,-0.525773,0.20128,0.0062317,-0.0062317,15.173,160.889636,-44.621815,0,TESS,146846569,734.01
8.407133,2.43e-05,-2.43e-05,2460570.743707,0.002553,-0.002553,1.272,0.281,-0.281,1490.0,136.827,-136.827,5.06899,0.377915,-0.377915,620.0,24.6329,,,6126.0,124.9,-124.9,4.25,0.08,-0.08,1.33,0.06,-0.06,11.9125,288.67018,55.354578,0,TESS,243283955,7345.01
2.593694,0.00059,-0.00059,2458543.967327,0.00332,-0.00332,3.054429,0.651651,-0.651651,526.784827,47.557205,-47.557205,2.980736,2.776967,-2.776967,367.7863249,4.3241755,,,5316.6,64.0,-64.0,3.88,0.1,-0.1,1.28725,0.137373,-0.137373,9.5215,94.754704,-63.864708,0,TESS,150271680,735.01
2.2175244,8.9e-06,-8.9e-06,2460580.284648,0.002661,-0.002661,2.462,0.422,-0.422,1682.0,99.0808,-99.0808,7.18798,0.411387,-0.411387,2023.0,2781.41,,,7406.0,168.5,-168.5,4.1,0.08,-0.08,1.92,0.07,-0.07,10.5702,329.918472,41.516288,0,TESS,257052211,7350.01
4.0662367,1.99e-05,-1.99e-05,2460582.155533,0.002391,-0.002391,3.721,0.263,-0.263,6676.0,260.856,-260.856,10.981,0.6872333500000001,-0.6872333500000001,1364.0,574.869,,,5689.0,123.0,-123.0,4.1,0.0852564,-0.0852564,1.49,0.06,-0.06,13.1678,337.38837,18.688473,0,TESS,411347315,7352.01
17.4682298,6.97e-05,-6.97e-05,2460039.192903,0.00399,-0.00399,3.491,0.414,-0.414,926.0,47.0122,-47.0122,2.17884,0.139569,-0.139569,618.0,24.3644,,,5499.0,186.0,-186.0,4.39962,2.00408,-2.00408,0.76,0.04,-0.04,9.0498,187.994843,-35.554452,1,TESS,130924120,757.01
13.2735914,4.6e-06,-4.6e-06,2458575.745477,0.00028,-0.00028,6.6959309,0.0244196,-0.0244196,21146.5262939,95.76434,-95.76434,19.1149958,0.0593075,-0.0593075,840.5895215,117.9931756,,,6072.0,193.0,-193.0,4.29177,2.00457,-2.00457,1.26126,0.06,-0.06,9.957501,189.76217,-31.992266,0,TESS,131081852,758.01
1825.048364,1e-06,-1e-06,2458371.510523,1e-05,-1e-05,3.62,0.017,-0.017,2576.0,92.5051,-92.5051,12.7111,0.640568,-0.640568,103.0,0.0187275,,,6290.0,129.0,-129.0,3.89,0.09,-0.09,2.09,0.1,-0.1,9.9309,352.949174,-17.448458,0,TESS,434100688,6849.01
11.6332127,0.0002106,-0.0002106,2460268.402363,0.037869,-0.037869,5.081,0.188,-0.188,3480.0,0.200411,-0.200411,10.264,0.549285,-0.549285,935.0,126.951,,,5287.7,128.3,-128.3,3.88,0.45,-0.45,1.73,0.09,-0.09,9.9623,163.032312,0.493167,1,TESS,281731203,685.01
216.24584,4.25e-05,-4.25e-05,2458343.942146,0.000563,-0.000563,1.0703729,0.0391876,-0.0391876,5045.1950681,142.8977,-142.8977,18.5681404,12.38025,-12.38025,1072.2837713,312.4351835,,,7053.0,206.0,-206.0,4.22463,0.342048,-0.342048,1.59688,0.199247,-0.199247,8.488401,124.748703,-65.278089,0,TESS,309402106,710.01
4.9899176,5.6e-06,-5.6e-06,2458546.508066,0.000664,-0.000664,1.3819654,0.0940736,-0.0940736,18931.4105812,1268.5297,-1268.5297,2.9858436,1.2432178,-1.2432178,312.0570889,2.2410792,,,2940.0,67.0,-67.0,5.14315,0.410207,-0.410207,0.17143,0.0051893,-0.0051893,13.5571,165.690484,-16.406444,1,TESS,181804752,736.01
0.9479945,1.39e-05,-1.39e-05,2458543.558006,0.000698,-0.000698,0.564663,0.2614891,-0.2614891,4200.52889,566.98956,-566.98956,1.1926392,0.4784013,-0.4784013,542.829237,20.5198379,,,2940.0,67.0,-67.0,5.14315,0.410207,-0.410207,0.17143,0.0051893,-0.0051893,13.5571,165.690484,-16.406444,1,TESS,181804752,736.02
1.7318529,1.8e-06,-1.8e-06,2458544.430655,0.000337,-0.000337,1.6919639,0.0542599,-0.0542599,36359.4301748,832.64935,-832.64935,12.0299493,0.4891138,-0.4891138,778.1172307,86.6365464,,,3394.0,102.0,-102.0,4.9186,0.487781,-0.487781,0.615219,0.020916,-0.020916,14.7599,171.014792,-19.556959,1,TESS,219189765,737.01
8.0179256,1.86e-05,-1.86e-05,2460224.827591,0.001196,-0.001196,1.018,0.162,-0.162,8684.0,694.461,-694.461,9.29428,0.661693,-0.661693,480.0,8.84387,,,5356.0,125.0,-125.0,4.46,0.09,-0.09,0.94,0.05,-0.05,12.5227,21.602425,4.317341,0,TESS,344224831,6866.01
11.0248821,2.91e-05,-2.91e-05,2460251.64402,0.006078,-0.006078,2.917,0.537,-0.537,1943.0,589.866,-589.866,2.46843,0.314121,-0.314121,734.0,48.3251,,,3798.0,157.0,-157.0,4.77,0.01,-0.01,0.46,0.01,-0.01,12.3252,70.149378,25.009813,1,TESS,150096001,6872.01
2.668957,0.0001122,-0.0001122,2460235.021932,0.000652,-0.000652,2.7508738,0.039661,-0.039661,17029.8720026,271.1652,-271.1652,16.1018337,1.114856,-1.114856,1464.5805607,1087.3617796,,,5983.3,177.254,-177.254,4.3234,0.101782,-0.101782,1.19683,0.0814975,-0.0814975,12.1616,116.578612,30.776661,0,TESS,4426490,6874.01
2.2215349,7.6e-06,-7.6e-06,2460423.29306,0.004018,-0.004018,2.869,0.879,-0.879,3539.0,220.352,-220.352,9.43898,0.6872333500000001,-0.6872333500000001,1245.1929616500001,477.24699895,,,5778.2,131.1,-131.1,4.36,0.0852564,-0.0852564,1.2,0.06,-0.06,12.0545,343.176738,54.140988,0,TESS,371579161,7104.01
3.0436916,7.7e-06,-7.7e-06,2460421.843189,0.002328,-0.002328,2.414,0.94,-0.94,8182.0,3456.12,-3456.12,9.43898,0.6872333500000001,-0.6872333500000001,1245.1929616500001,477.24699895,,,5778.2,131.1,-131.1,4.36,0.0852564,-0.0852564,1.2,0.06,-0.06,13.0267,324.145165,52.758742,0,TESS,365712006,7114.01
9.531366,1.21e-05,-1.21e-05,2460139.317299,0.001193,-0.001193,1.673,0.388,-0.388,916.0,45.983,-45.983,2.24794,0.243983,-0.243983,584.0,19.4095,,,4504.0,168.0,-168.0,4.58833,0.2,-0.2,0.72,0.08,-0.08,9.9059,92.936106,-65.825839,1,TESS,150151262,712.01
51.6991421,0.0001292,-0.0001292,2460083.780694,0.002597,-0.002597,4.371,0.822,-0.822,1339.0,41.4499,-41.4499,2.45531,0.262497,-0.262497,357.0,2.70562,,,4504.0,168.0,-168.0,4.58833,0.2,-0.2,0.72,0.08,-0.08,9.9059,92.936106,-65.825839,1,TESS,150151262,712.02
8.508462,3.15e-05,-3.15e-05,2460578.884769,0.001911,-0.001911,2.716,0.24,-0.24,10649.0,487.253,-487.253,13.4917,0.865833,-0.865833,875.0,97.536,,,6236.6,146.3,-146.3,4.26,0.09,-0.09,1.34,0.08,-0.08,12.7919,346.401234,34.257064,0,TESS,369581703,7372.01
7.5414411,6.3e-06,-6.3e-06,2460570.968533,0.000796,-0.000796,2.454,0.442,-0.442,16900.0,692.949,-692.949,13.0053,0.651358,-0.651358,837.0,81.7977,,,5649.1,105.5,-105.5,4.47,0.07,-0.07,0.96,0.04,-0.04,12.5058,340.136592,33.823677,0,TESS,10552342,7373.01
3.0522686,0.0001879,-0.0001879,2460663.454963,0.000978,-0.000978,2.2564388,0.059386,-0.059386,15853.2048135,368.96384,-368.96384,12.6558112,0.7681826,-0.7681826,1159.0667061,426.5350511,,,5370.0,140.501,-140.501,4.43994,0.0820357,-0.0820357,0.962287,0.0543518,-0.0543518,12.4821,90.643666,-0.57711,1,TESS,11755687,7383.01
15.1771428,0.0002928,-0.0002928,2460282.740869,0.007303,-0.007303,4.556,1.184,-1.184,538.0,39.2285,-39.2285,2.80249,0.190838,-0.190838,913.0,115.579,,,6200.0,104.4,-104.4,4.25,0.08,-0.08,1.36,0.05,-0.05,9.089871,147.221565,8.974037,0,TESS,377024332,6876.01
