kepid,koi_srad,koi_steff,koi_disposition
8176650,0.789,5383.0,FALSE POSITIVE
2162635,2.283,5009.0,CANDIDATE
5899544,0.742,5415.0,FALSE POSITIVE
5963222,1.638,6631.0,FALSE POSITIVE
5982353,1.831,6208.0,FALSE POSITIVE
6205468,0.863,5873.0,FALSE POSITIVE
8506766,1.761,7066.0,FALSE POSITIVE
3240706,0.96,5982.0,FALSE POSITIVE
2853093,1.213,5778.0,CONFIRMED
3228824,0.711,4768.0,FALSE POSITIVE
3245969,0.728,4983.0,CONFIRMED
3231341,1.24,5896.0,CONFIRMED
10468940,1.002,5359.0,CONFIRMED
10341831,0.48,3682.0,FALSE POSITIVE
10337517,0.863,5357.0,CONFIRMED
10337517,0.863,5357.0,CONFIRMED
10351231,1.001,6063.0,CONFIRMED
10485179,0.725,5346.0,FALSE POSITIVE
8561063,0.148,3292.0,CONFIRMED
8561063,0.148,3292.0,CONFIRMED
8892910,1.284,6211.0,FALSE POSITIVE
8561063,0.148,3292.0,CONFIRMED
10657664,2.493,10816.0,FALSE POSITIVE
3337351,1.035,5730.0,FALSE POSITIVE
6153201,1.038,6184.0,FALSE POSITIVE
5802486,0.959,5962.0,FALSE POSITIVE
5817553,1.076,6306.0,FALSE POSITIVE
5982368,1.077,5766.0,FALSE POSITIVE
5816811,0.922,6038.0,FALSE POSITIVE
5816165,0.655,5122.0,FALSE POSITIVE
7102227,0.755,5142.0,CONFIRMED
7102227,0.755,5142.0,CONFIRMED
7102227,0.755,5142.0,CONFIRMED
6960913,0.599,4016.0,CONFIRMED
6837146,0.704,5310.0,CANDIDATE
11122894,0.897,5618.0,CONFIRMED
11122894,0.897,5618.0,CONFIRMED
11129738,0.517,3883.0,CONFIRMED
11401182,0.699,4815.0,CONFIRMED
11030711,0.969,5644.0,CONFIRMED
11512246,1.518,5761.0,CONFIRMED
6607286,1.233,5640.0,CANDIDATE
6607286,1.233,5640.0,CANDIDATE
6690082,1.08,5534.0,CONFIRMED
6690082,1.08,5534.0,CONFIRMED
6448890,4.361,4838.0,CONFIRMED
6448890,4.361,4838.0,CONFIRMED
10730034,0.878,5114.0,CONFIRMED
10730034,0.878,5114.0,CONFIRMED
10858691,0.829,5576.0,CONFIRMED
10858691,0.829,5576.0,CONFIRMED
10858691,0.829,5576.0,CONFIRMED
8107380,1.124,5788.0,CONFIRMED
6936909,0.986,5993.0,CONFIRMED
6936909,0.986,5993.0,CONFIRMED
6962977,0.808,5296.0,CONFIRMED
6962977,0.808,5296.0,CONFIRMED
11176127,0.611,4463.0,CONFIRMED
11176127,0.611,4463.0,CONFIRMED
11176127,0.611,4463.0,CONFIRMED
11075279,0.931,5597.0,CANDIDATE
11014932,0.999,5616.0,CONFIRMED
6607447,1.016,6102.0,CANDIDATE
6677256,1.181,6358.0,FALSE POSITIVE
8030148,1.173,5746.0,CONFIRMED
6692833,0.998,6092.0,FALSE POSITIVE
6693640,1.105,6387.0,CONFIRMED
10858691,0.829,5576.0,CONFIRMED
10973814,1.071,5514.0,CONFIRMED
10973814,1.071,5514.0,CONFIRMED
6541920,1.046,5657.0,CONFIRMED
10586208,1.354,5655.0,CONFIRMED
6962977,0.808,5296.0,CONFIRMED
6962977,0.808,5296.0,CONFIRMED
6962977,0.808,5296.0,CONFIRMED
7174351,0.876,5650.0,FALSE POSITIVE
6932987,0.941,5798.0,CONFIRMED
11014932,0.999,5616.0,CONFIRMED
11014932,0.999,5616.0,CONFIRMED
11014932,0.999,5616.0,CONFIRMED
11288505,0.84,5775.0,CONFIRMED
11493431,0.782,4798.0,CONFIRMED
6441738,2.892,5248.0,CANDIDATE
8801343,2.26,6520.0,FALSE POSITIVE
8488878,0.874,5845.0,FALSE POSITIVE
8560285,0.898,6004.0,FALSE POSITIVE
8620565,0.995,6113.0,FALSE POSITIVE
8616873,0.816,5693.0,CANDIDATE
10854768,1.792,6306.0,CONFIRMED
10964440,1.71,5372.0,CONFIRMED
10713616,2.562,6056.0,CONFIRMED
10963242,1.296,6110.0,CONFIRMED
10785538,0.954,5991.0,FALSE POSITIVE
6932987,0.941,5798.0,CONFIRMED
8191672,1.746,6290.0,CONFIRMED
6851425,0.766,5078.0,CONFIRMED
6934291,0.853,5073.0,CONFIRMED
7357531,1.086,5714.0,FALSE POSITIVE
6185711,0.762,5758.0,FALSE POSITIVE
11037335,0.881,5968.0,CONFIRMED
11037335,0.881,5968.0,CONFIRMED
11389771,0.881,5814.0,CONFIRMED
11389771,0.881,5814.0,CONFIRMED
8737796,10.396,5487.0,FALSE POSITIVE
8462258,0.802,5203.0,FALSE POSITIVE
10925104,0.54,3980.0,CONFIRMED
8454250,1.0,5780.0,FALSE POSITIVE
8494263,0.882,5750.0,CANDIDATE
8848271,1.096,5874.0,FALSE POSITIVE
10585852,3.464,4986.0,CONFIRMED
10928043,1.31,6065.0,CANDIDATE
10794087,1.613,5855.0,CONFIRMED
10794087,,,CANDIDATE
6541920,1.046,5657.0,CONFIRMED
4275739,0.891,5650.0,FALSE POSITIVE
7287415,1.4,5611.0,CONFIRMED
6924203,0.794,5679.0,CONFIRMED
6878167,0.871,5747.0,FALSE POSITIVE
6880531,,,FALSE POSITIVE
6863839,0.899,6063.0,FALSE POSITIVE
7296086,1.169,5687.0,FALSE POSITIVE
11389771,0.881,5814.0,CONFIRMED
11599038,0.967,6052.0,CONFIRMED
11193263,1.35,5685.0,CONFIRMED
11027624,1.727,5910.0,CONFIRMED
11032227,0.991,6185.0,CONFIRMED
8751933,1.12,5522.0,CONFIRMED
8630788,0.884,5717.0,CONFIRMED
8630788,0.884,5717.0,CONFIRMED
8630788,0.884,5717.0,CONFIRMED
8823426,0.473,3755.0,FALSE POSITIVE
4070376,0.97,6121.0,FALSE POSITIVE
4078157,0.789,5776.0,FALSE POSITIVE
4164994,0.782,5127.0,CONFIRMED
4480676,0.83,5486.0,FALSE POSITIVE
4079535,1.006,6181.0,FALSE POSITIVE
6766634,1.286,6018.0,CONFIRMED
6774826,2.145,7131.0,FALSE POSITIVE
5652237,1.985,6093.0,FALSE POSITIVE
7211469,1.176,6096.0,CONFIRMED
7375795,0.943,5687.0,FALSE POSITIVE
7255336,1.349,6218.0,FALSE POSITIVE
7831264,1.439,6122.0,CONFIRMED
7802136,0.897,5952.0,FALSE POSITIVE
7532973,1.305,6296.0,CONFIRMED
9632895,0.772,5620.0,FALSE POSITIVE
7449844,15.113,5560.0,FALSE POSITIVE
8766222,14.296,4631.0,FALSE POSITIVE
8678594,1.593,5588.0,CONFIRMED
10925104,0.54,3980.0,CONFIRMED
8678594,1.593,5588.0,CONFIRMED
8703884,0.777,5107.0,FALSE POSITIVE
8560840,0.774,4931.0,FALSE POSITIVE
4076098,0.913,5926.0,CONFIRMED
4551328,0.878,5359.0,FALSE POSITIVE
4282872,0.833,5813.0,CONFIRMED
4639868,0.973,5465.0,FALSE POSITIVE
10555375,2.097,6020.0,FALSE POSITIVE
4372768,0.826,5346.0,FALSE POSITIVE
7375795,0.943,5687.0,FALSE POSITIVE
7211221,0.96,5637.0,CONFIRMED
7025526,0.676,4699.0,FALSE POSITIVE
9451127,1.053,6161.0,FALSE POSITIVE
9446824,1.094,6185.0,FALSE POSITIVE
11356260,0.986,5822.0,CONFIRMED
11044770,2.43,8014.0,FALSE POSITIVE
11600889,1.003,5475.0,CONFIRMED
11197126,3.403,5117.0,FALSE POSITIVE
11043167,1.164,6121.0,CONFIRMED
8612847,0.822,5616.0,CONFIRMED
8552583,0.87,5730.0,FALSE POSITIVE
8547140,0.492,3823.0,CONFIRMED
8519253,0.85,6123.0,FALSE POSITIVE
8813698,1.306,5798.0,CANDIDATE
8757910,2.089,6426.0,FALSE POSITIVE
4074736,0.737,5611.0,CANDIDATE
4072526,0.88,5102.0,CONFIRMED
4150539,0.694,4641.0,FALSE POSITIVE
4274548,0.688,4805.0,CANDIDATE
4455231,1.522,5661.0,CONFIRMED
8953257,1.041,6250.0,FALSE POSITIVE
8971432,0.618,5211.0,FALSE POSITIVE
9278553,0.891,6077.0,FALSE POSITIVE
9527915,0.799,5211.0,CONFIRMED
9143254,0.937,5912.0,FALSE POSITIVE
8949247,0.957,5934.0,FALSE POSITIVE
11336883,1.458,6221.0,CONFIRMED
11336883,1.137,6343.0,CANDIDATE
11336883,,,CANDIDATE
12506351,1.044,6207.0,FALSE POSITIVE
7622486,1.691,6594.0,FALSE POSITIVE
7622486,1.691,6594.0,FALSE POSITIVE
9705459,1.198,5892.0,FALSE POSITIVE
8564587,0.786,5320.0,CONFIRMED
10925104,0.54,3980.0,CONFIRMED
8564587,0.786,5320.0,CONFIRMED
8631160,1.567,6309.0,CANDIDATE
8552498,1.193,6449.0,FALSE POSITIVE
8806072,0.868,5668.0,CONFIRMED
4455231,1.522,5661.0,CONFIRMED
4455231,1.522,5661.0,CONFIRMED
4285107,0.732,5462.0,FALSE POSITIVE
4150624,0.852,5421.0,FALSE POSITIVE
8972058,1.171,5881.0,CONFIRMED
9346253,0.892,6161.0,FALSE POSITIVE
9002237,0.953,6060.0,FALSE POSITIVE
9288786,0.703,4368.0,FALSE POSITIVE
8958035,0.989,6217.0,FALSE POSITIVE
9040849,0.802,5944.0,FALSE POSITIVE
9202151,0.527,3764.0,CANDIDATE
7842610,0.931,5592.0,FALSE POSITIVE
7830637,0.847,6036.0,FALSE POSITIVE
4760746,0.96,5982.0,CANDIDATE
7832356,1.135,5847.0,CONFIRMED
9643874,0.887,5569.0,CONFIRMED
8800954,0.818,5305.0,CONFIRMED
8583696,1.167,5900.0,CONFIRMED
8804283,1.053,5478.0,CONFIRMED
8804283,1.053,5478.0,CONFIRMED
8552565,1.851,6134.0,FALSE POSITIVE
4155328,2.17,6505.0,CONFIRMED
4077526,1.083,6100.0,CONFIRMED
4077526,1.083,6100.0,CONFIRMED
4077526,1.083,6100.0,CONFIRMED
4077526,1.083,6100.0,CONFIRMED
8937021,0.723,4917.0,FALSE POSITIVE
8935810,0.865,5477.0,CONFIRMED
2441495,0.795,5207.0,CONFIRMED
9455556,0.903,5616.0,CONFIRMED
9455556,0.903,5616.0,CONFIRMED
9427402,0.487,3821.0,CANDIDATE
3732821,0.772,5196.0,CONFIRMED
3962440,1.118,6487.0,CANDIDATE
3534076,0.791,5587.0,CANDIDATE
3962357,1.507,6143.0,CONFIRMED
9110357,3.325,8040.0,FALSE POSITIVE
8394721,1.324,6198.0,CONFIRMED
8609450,0.872,5600.0,CONFIRMED
6541920,1.046,5657.0,CONFIRMED
8609450,0.872,5600.0,CONFIRMED
8609450,0.872,5600.0,CONFIRMED
8609450,0.872,5600.0,CONFIRMED
4243911,0.815,5194.0,CONFIRMED
4466677,0.96,5823.0,CONFIRMED
4466677,0.96,5823.0,CANDIDATE
4466677,0.96,5823.0,CANDIDATE
4135665,1.313,5689.0,CONFIRMED
9269281,0.864,5774.0,CONFIRMED
9100484,0.779,4942.0,CANDIDATE
9157908,1.033,6406.0,FALSE POSITIVE
9030447,1.386,6899.0,FALSE POSITIVE
9034103,0.993,6014.0,CONFIRMED
9214942,0.54,3976.0,CONFIRMED
3858704,1.32,6309.0,FALSE POSITIVE
3749134,1.122,5730.0,CONFIRMED
3556220,1.334,5959.0,FALSE POSITIVE
3660924,1.047,5776.0,CONFIRMED
3939150,1.857,5968.0,CONFIRMED
8628758,1.067,5768.0,CONFIRMED
8628758,1.067,5768.0,CONFIRMED
8509361,1.971,5743.0,FALSE POSITIVE
8742590,0.849,5776.0,CONFIRMED
8822366,1.571,5977.0,CONFIRMED
8972058,1.171,5881.0,CONFIRMED
4386059,1.371,6547.0,FALSE POSITIVE
4650674,1.215,5940.0,CONFIRMED
4275721,0.969,6224.0,CONFIRMED
4275721,0.969,6224.0,CONFIRMED
8874090,0.45,3751.0,CONFIRMED
11666881,1.378,6236.0,CONFIRMED
9264949,1.172,6311.0,CONFIRMED
9271752,1.009,6244.0,CONFIRMED
9007866,0.856,5693.0,FALSE POSITIVE
9150827,0.553,3957.0,CONFIRMED
3939150,1.857,5968.0,CONFIRMED
3839488,1.435,5800.0,CONFIRMED
3542588,1.111,6341.0,FALSE POSITIVE
3442055,0.996,5618.0,CONFIRMED
3440861,,,FALSE POSITIVE
12252424,0.693,4728.0,CONFIRMED
8700771,1.395,5774.0,CONFIRMED
10960993,2.046,6338.0,FALSE POSITIVE
6541920,1.046,5657.0,CONFIRMED
10599397,0.843,5480.0,FALSE POSITIVE
10879208,0.81,5546.0,FALSE POSITIVE
10843203,0.809,5344.0,FALSE POSITIVE
4570931,1.132,6309.0,FALSE POSITIVE
4136466,1.257,6060.0,CONFIRMED
7284688,0.972,5458.0,FALSE POSITIVE
7199774,0.894,5868.0,FALSE POSITIVE
7037540,1.346,5945.0,FALSE POSITIVE
6866228,0.83,5598.0,FALSE POSITIVE
9391208,0.855,5818.0,CONFIRMED
9391506,1.025,6191.0,CONFIRMED
8950853,1.314,5988.0,CONFIRMED
9006449,0.886,5607.0,CONFIRMED
9006449,0.886,5607.0,CONFIRMED
9006449,0.886,5607.0,CONFIRMED
4043190,1.421,5426.0,CONFIRMED
3640905,3.051,5010.0,CONFIRMED
3640905,3.051,5010.0,CONFIRMED
4060815,3.733,5055.0,FALSE POSITIVE
6613006,0.838,5845.0,FALSE POSITIVE
6606653,1.211,6568.0,FALSE POSITIVE
10790387,1.072,6392.0,CONFIRMED
10748393,0.812,5284.0,FALSE POSITIVE
10874226,0.943,6146.0,FALSE POSITIVE
10661771,0.891,5897.0,FALSE POSITIVE
10924853,0.959,5999.0,FALSE POSITIVE
10874926,0.958,6014.0,FALSE POSITIVE
6631721,1.178,6375.0,FALSE POSITIVE
6847018,1.169,6440.0,FALSE POSITIVE
7220322,1.175,5916.0,FALSE POSITIVE
6956233,0.651,5030.0,FALSE POSITIVE
7303287,1.115,5933.0,CONFIRMED
7303287,1.115,5933.0,CONFIRMED
11512246,1.518,5761.0,CONFIRMED
8916492,3.685,7516.0,FALSE POSITIVE
11193447,1.188,6286.0,FALSE POSITIVE
11517719,0.992,6039.0,CONFIRMED
11599264,0.805,5761.0,FALSE POSITIVE
11100657,0.838,5447.0,FALSE POSITIVE
6620003,0.535,3874.0,CANDIDATE
6621116,1.452,5323.0,FALSE POSITIVE
6629332,0.82,5665.0,FALSE POSITIVE
6387450,0.798,5319.0,FALSE POSITIVE
12252424,0.693,4728.0,CONFIRMED
6432059,,,FALSE POSITIVE
6470149,6.836,5019.0,FALSE POSITIVE
10549562,1.275,6739.0,FALSE POSITIVE
10874614,1.291,5640.0,CONFIRMED
6541920,1.046,5657.0,CONFIRMED
10666230,0.802,6089.0,FALSE POSITIVE
10971674,1.129,5821.0,FALSE POSITIVE
6891543,0.996,5739.0,FALSE POSITIVE
7211141,1.442,5671.0,CONFIRMED
7363829,,,CANDIDATE
6719086,0.953,5209.0,CANDIDATE
7376983,0.714,4769.0,CONFIRMED
5084942,0.791,4989.0,CONFIRMED
11125936,0.967,6119.0,FALSE POSITIVE
11026304,0.754,4843.0,CANDIDATE
11342550,1.021,5923.0,CANDIDATE
11497958,0.383,3526.0,CONFIRMED
11497958,0.383,3526.0,CONFIRMED
11512246,1.518,5761.0,CONFIRMED
6462874,0.58,4260.0,FALSE POSITIVE
6665223,0.872,5316.0,FALSE POSITIVE
6545358,1.485,7021.0,FALSE POSITIVE
6390824,0.863,6084.0,FALSE POSITIVE
6546528,0.863,5764.0,FALSE POSITIVE
10676923,1.072,6371.0,FALSE POSITIVE
10604335,0.582,4141.0,CONFIRMED
10604335,0.582,4141.0,CONFIRMED
10864656,4.157,4976.0,CONFIRMED
10975146,0.53,4441.0,CONFIRMED
10538176,0.882,5291.0,CONFIRMED
7376983,0.714,4769.0,CONFIRMED
7376983,0.714,4769.0,CONFIRMED
7376983,0.714,4769.0,CONFIRMED
6946199,0.85,5986.0,CONFIRMED
6946199,0.85,5986.0,CANDIDATE
11497958,0.383,3526.0,CONFIRMED
11177707,1.659,5066.0,CONFIRMED
11611600,0.701,4838.0,CONFIRMED
11254382,1.176,5632.0,CONFIRMED
11122894,0.897,5618.0,CONFIRMED
6677841,1.697,6366.0,CONFIRMED
6677841,1.697,6366.0,CONFIRMED
6677841,1.067,6781.0,CONFIRMED
9970525,,,FALSE POSITIVE
6531491,1.039,6022.0,FALSE POSITIVE
6383821,0.965,5936.0,CONFIRMED
10538176,0.882,5291.0,CONFIRMED
10724369,0.962,5949.0,CONFIRMED
6541920,1.046,5657.0,CONFIRMED
10867062,1.167,5490.0,CANDIDATE
10744335,0.959,5999.0,CONFIRMED
4860678,1.616,5557.0,CONFIRMED
5177104,0.989,6201.0,CONFIRMED
7023960,0.993,6014.0,FALSE POSITIVE
10033279,2.758,5754.0,FALSE POSITIVE
5009189,1.17,5956.0,FALSE POSITIVE
8230616,0.574,4198.0,CONFIRMED
9836959,1.042,5868.0,CONFIRMED
9838949,0.861,4929.0,CONFIRMED
9895006,1.171,5610.0,CONFIRMED
9896558,1.08,6127.0,CONFIRMED
9589323,0.836,5155.0,CONFIRMED
9823487,0.769,5180.0,CONFIRMED
9602514,1.843,4951.0,FALSE POSITIVE
9726659,0.873,5258.0,CONFIRMED
12108312,0.826,5717.0,FALSE POSITIVE
5371776,0.691,4723.0,CONFIRMED
5371776,0.691,4723.0,CONFIRMED
5371776,0.691,4723.0,CONFIRMED
9573539,0.853,5632.0,CONFIRMED
5371776,0.691,4723.0,CONFIRMED
9886661,0.858,5430.0,CONFIRMED
5477805,1.383,6116.0,FALSE POSITIVE
10055126,1.156,5903.0,CONFIRMED
10055126,1.156,5903.0,CONFIRMED
5009743,0.971,5997.0,CONFIRMED
10015937,0.831,5243.0,CONFIRMED
10019065,1.433,5339.0,CONFIRMED
7950644,1.373,5803.0,CONFIRMED
10080248,0.837,5822.0,CONFIRMED
10213902,0.997,6108.0,CONFIRMED
9842906,1.171,6418.0,FALSE POSITIVE
11821363,0.747,4723.0,CONFIRMED
7629518,0.929,5900.0,CONFIRMED
10810838,0.701,4802.0,CONFIRMED
4828341,0.912,5921.0,FALSE POSITIVE
10019763,0.947,6132.0,FALSE POSITIVE
9899280,0.609,4489.0,FALSE POSITIVE
8046659,0.998,5654.0,CANDIDATE
4940438,0.866,5931.0,FALSE POSITIVE
5308663,0.904,5997.0,FALSE POSITIVE
5474733,0.949,5975.0,FALSE POSITIVE
10963065,1.194,6139.0,CONFIRMED
6268648,1.308,6099.0,CONFIRMED
10125352,2.002,6378.0,FALSE POSITIVE
5357901,0.848,5167.0,CONFIRMED
4278221,1.125,5992.0,CONFIRMED
10214162,0.969,6018.0,CONFIRMED
10905746,0.422,3609.0,CONFIRMED
8242434,0.729,4827.0,CONFIRMED
6185331,0.818,5774.0,CONFIRMED
11820830,1.568,7238.0,FALSE POSITIVE
11774387,0.889,5776.0,FALSE POSITIVE
9636135,1.195,6213.0,CONFIRMED
9636135,1.195,6213.0,CONFIRMED
7841925,0.885,5440.0,CONFIRMED
7841925,0.885,5440.0,CANDIDATE
7841925,0.885,5440.0,CONFIRMED
5219234,0.787,5103.0,CONFIRMED
5219234,0.787,5103.0,CONFIRMED
5219234,0.787,5103.0,CONFIRMED
5219234,0.787,5103.0,CONFIRMED
12504988,1.035,6197.0,FALSE POSITIVE
9015738,1.207,6026.0,CONFIRMED
7215603,1.543,6250.0,CONFIRMED
4276716,0.676,4830.0,CANDIDATE
5561278,1.877,6065.0,CONFIRMED
7287683,2.022,7732.0,CANDIDATE
6387542,0.806,5662.0,CONFIRMED
8266276,0.797,4748.0,CANDIDATE
6869184,0.774,5654.0,CONFIRMED
8396405,0.587,5214.0,CANDIDATE
10799735,1.003,6147.0,FALSE POSITIVE
6604328,1.071,6090.0,CONFIRMED
9719634,0.911,5185.0,FALSE POSITIVE
7439316,0.724,4831.0,CONFIRMED
12061238,0.759,5198.0,FALSE POSITIVE
8323753,2.623,6093.0,FALSE POSITIVE
12400538,0.943,5604.0,CONFIRMED
5184584,1.0,5919.0,CONFIRMED
5636648,0.856,5791.0,FALSE POSITIVE
5564247,0.72,5394.0,FALSE POSITIVE
5438099,0.721,4955.0,CONFIRMED
5438099,0.721,4955.0,CONFIRMED
6543893,1.797,6068.0,CONFIRMED
6543893,1.797,6068.0,CONFIRMED
6975129,1.149,6243.0,CONFIRMED
11391018,0.765,4939.0,CONFIRMED
8685497,1.166,5836.0,CONFIRMED
4365645,0.847,5251.0,CONFIRMED
7199906,,,CANDIDATE
8197343,1.199,5619.0,CONFIRMED
7032421,0.936,5578.0,FALSE POSITIVE
6786348,0.905,5754.0,CONFIRMED
6209677,0.917,5447.0,CONFIRMED
9641018,0.881,5947.0,FALSE POSITIVE
9813499,0.908,5970.0,CONFIRMED
12254792,0.833,5813.0,CONFIRMED
12020218,0.992,6170.0,CONFIRMED
7690844,0.951,5900.0,CONFIRMED
9535080,1.493,6273.0,FALSE POSITIVE
5438099,0.721,4955.0,CONFIRMED
5438099,0.721,4955.0,CONFIRMED
5210475,0.795,5708.0,FALSE POSITIVE
8009350,0.699,4802.0,CONFIRMED
8082001,1.03,6108.0,CONFIRMED
9017682,0.844,5705.0,CANDIDATE
9277896,1.381,6056.0,CONFIRMED
9401997,0.891,5246.0,CONFIRMED
10686864,0.743,5068.0,CONFIRMED
10749128,1.139,6273.0,CANDIDATE
11904734,0.701,4976.0,CANDIDATE
8043714,0.817,5465.0,FALSE POSITIVE
7918217,97.41,3626.0,FALSE POSITIVE
10153011,0.636,5286.0,CANDIDATE
9631995,1.237,5972.0,CONFIRMED
11870545,0.718,4932.0,CANDIDATE
7901948,0.853,5743.0,CONFIRMED
11955499,0.826,5237.0,FALSE POSITIVE
6442377,1.518,6325.0,CONFIRMED
9784222,1.031,6258.0,FALSE POSITIVE
5376836,0.878,5907.0,FALSE POSITIVE
5557821,0.883,5955.0,FALSE POSITIVE
10004519,0.992,6170.0,CONFIRMED
5031857,0.921,6086.0,CONFIRMED
5031857,0.921,6086.0,CANDIDATE
10879038,0.968,5778.0,CONFIRMED
10990917,1.025,6093.0,CONFIRMED
11043136,0.881,5749.0,FALSE POSITIVE
11046025,0.797,5017.0,CONFIRMED
5771719,2.344,5372.0,FALSE POSITIVE
9729691,0.895,5211.0,CONFIRMED
9729691,0.895,5211.0,CONFIRMED
4950232,0.745,5532.0,FALSE POSITIVE
10904857,0.996,6122.0,CONFIRMED
8651389,1.572,6050.0,CONFIRMED
9520668,0.728,4502.0,FALSE POSITIVE
7871954,0.49,4042.0,CONFIRMED
7871954,0.49,4042.0,CONFIRMED
12418724,1.112,6325.0,CONFIRMED
7456001,0.992,6026.0,CONFIRMED
10028792,1.699,5597.0,CONFIRMED
10028792,1.699,5597.0,CONFIRMED
10028792,1.699,5597.0,CANDIDATE
5553652,0.78,5286.0,FALSE POSITIVE
5299459,0.987,5511.0,CONFIRMED
11153121,1.483,5726.0,CONFIRMED
11153121,1.483,5726.0,CONFIRMED
11153121,1.07,5900.0,CANDIDATE
11177543,0.903,5229.0,CONFIRMED
11337141,0.532,3871.0,CONFIRMED
6705142,0.858,5610.0,CANDIDATE
3967760,1.004,5334.0,CONFIRMED
3967760,1.004,5334.0,CONFIRMED
4067336,1.162,6392.0,FALSE POSITIVE
5387843,0.883,5985.0,FALSE POSITIVE
7549209,0.88,5783.0,CONFIRMED
7663405,0.904,5157.0,CONFIRMED
9765975,0.948,5311.0,CONFIRMED
9818462,0.796,5167.0,CONFIRMED
6803202,1.034,5706.0,CONFIRMED
5299459,0.987,5511.0,CONFIRMED
9651668,0.956,5561.0,CONFIRMED
5299459,1.084,5671.0,CANDIDATE
12506770,0.581,4153.0,CONFIRMED
5629985,0.856,5788.0,FALSE POSITIVE
9898364,1.93,7530.0,FALSE POSITIVE
11337372,0.977,5301.0,CONFIRMED
11337833,0.929,6032.0,CONFIRMED
11546211,0.334,3497.0,FALSE POSITIVE
11547505,1.087,5499.0,CONFIRMED
4471747,1.292,6074.0,CANDIDATE
11502867,0.903,5720.0,CONFIRMED
9909735,0.939,5729.0,CONFIRMED
9909735,0.939,5729.0,CONFIRMED
11551692,0.72,4920.0,CONFIRMED
11551692,0.72,4920.0,CONFIRMED
12266636,1.022,5833.0,CONFIRMED
9850893,1.05,5401.0,FALSE POSITIVE
4826110,0.811,5199.0,FALSE POSITIVE
7869917,2.599,6900.0,CONFIRMED
9824805,1.079,6240.0,CONFIRMED
5193400,1.131,6218.0,FALSE POSITIVE
7939330,0.803,5510.0,CONFIRMED
7939330,0.803,5510.0,CONFIRMED
4918309,1.37,5393.0,CANDIDATE
12602568,0.849,5840.0,CONFIRMED
9941066,0.612,4166.0,CONFIRMED
5972334,0.887,5422.0,CONFIRMED
4650733,1.238,6572.0,CONFIRMED
4830605,0.887,5926.0,CANDIDATE
4832197,1.269,6302.0,FALSE POSITIVE
4844004,0.824,5435.0,FALSE POSITIVE
12120943,1.022,5977.0,CANDIDATE
7831264,1.439,6122.0,CONFIRMED
9761199,0.497,3752.0,FALSE POSITIVE
7751571,0.773,5367.0,FALSE POSITIVE
9579499,0.702,4859.0,FALSE POSITIVE
11913013,1.0,5780.0,FALSE POSITIVE
7768451,0.878,5401.0,CANDIDATE
7691260,0.688,5229.0,CONFIRMED
9821454,1.006,6296.0,CONFIRMED
9821454,1.006,6296.0,CONFIRMED
11954842,1.025,5948.0,CONFIRMED
7972785,1.138,6434.0,FALSE POSITIVE
5470739,0.881,5767.0,CONFIRMED
10022908,0.761,4847.0,CONFIRMED
9932970,0.789,5204.0,CANDIDATE
5617854,0.564,4132.0,CONFIRMED
4932442,1.304,5861.0,CONFIRMED
4932442,1.129,6194.0,CANDIDATE
5183357,1.614,6309.0,CONFIRMED
5269467,0.691,4564.0,CONFIRMED
5360920,0.815,5753.0,CANDIDATE
7672940,2.173,6340.0,FALSE POSITIVE
7838655,0.858,5482.0,FALSE POSITIVE
11702948,0.853,5812.0,CANDIDATE
9512981,0.776,4810.0,CANDIDATE
7770450,0.886,5566.0,FALSE POSITIVE
11455491,1.554,6495.0,FALSE POSITIVE
11764462,0.932,5646.0,CONFIRMED
11656246,1.36,6109.0,CONFIRMED
7808587,1.259,5810.0,CONFIRMED
4741126,1.299,6119.0,CONFIRMED
5301750,1.131,6036.0,CONFIRMED
5301750,1.131,6036.0,CONFIRMED
5301750,1.131,6036.0,CONFIRMED
5301750,1.131,6036.0,CONFIRMED
5301750,1.131,6036.0,CONFIRMED
5526717,1.246,5565.0,CONFIRMED
5972334,0.887,5422.0,CONFIRMED
5526717,,,CANDIDATE
5530882,0.834,5706.0,FALSE POSITIVE
5531953,0.42,3638.0,CANDIDATE
6034945,1.028,5962.0,CONFIRMED
9851226,0.991,5951.0,FALSE POSITIVE
8692861,0.943,5637.0,CONFIRMED
7543649,0.993,6109.0,FALSE POSITIVE
9480310,0.951,5900.0,CONFIRMED
11858748,0.87,5730.0,FALSE POSITIVE
4741126,1.299,6119.0,CONFIRMED
11669125,0.866,5811.0,CONFIRMED
12159249,1.293,5876.0,CONFIRMED
9872292,1.684,6212.0,CANDIDATE
9963461,1.567,6168.0,FALSE POSITIVE
8081482,1.074,5767.0,FALSE POSITIVE
5542466,0.812,4915.0,CANDIDATE
4178389,0.809,5875.0,CANDIDATE
5542466,0.812,4915.0,CONFIRMED
5542466,0.812,4915.0,CANDIDATE
10028140,0.74,5288.0,CONFIRMED
6048024,1.492,6340.0,FALSE POSITIVE
6049190,1.131,6461.0,CONFIRMED
6149553,,,FALSE POSITIVE
6198999,0.779,4841.0,CONFIRMED
6310636,1.615,5843.0,CONFIRMED
6616218,0.886,5418.0,CONFIRMED
7761545,0.938,5584.0,CONFIRMED
7499398,0.956,5613.0,CANDIDATE
12365184,1.731,6430.0,CONFIRMED
4770365,0.603,4224.0,CONFIRMED
4770365,0.603,4224.0,CONFIRMED
